Customer_ID,Age,Gender,Region,Monthly_Income,Subscription_Length_Months,Monthly_Bill,Support_Tickets,Internet_Usage_GB,Contract_Type,Payment_Method,Has_Multiple_Services,Last_Login_Days_Ago,Satisfaction_Score,Churn
CUST4907,47,Male,Chennai,64699,24,1372,2,521,Yearly,UPI,No,16,10,1
CUST4908,44,Female,Hyderabad,42920,33,861,0,59,Quarterly,Net Banking,No,23,10,1
CUST4909,57,Male,Pune,39438,43,1647,5,244,Monthly,Credit Card,Yes,22,3,1
CUST4910,58,Female,Delhi,98412,32,2526,4,41,Monthly,Net Banking,No,26,3,1
CUST4911,24,Male,Pune,62225,38,1803,5,366,Monthly,Net Banking,Yes,8,1,1
CUST4912,29,Female,Chennai,78373,15,1824,0,229,Quarterly,Credit Card,Yes,29,4,1
CUST4913,53,Female,Chennai,36897,13,1889,6,126,Yearly,UPI,Yes,7,1,1
CUST4914,50,Female,Pune,91157,37,1311,1,283,Quarterly,UPI,Yes,3,6,0
CUST4915,41,Female,Bangalore,70909,28,503,6,174,Yearly,Credit Card,No,5,8,1
CUST4916,59,Female,Hyderabad,62291,58,2121,3,541,Monthly,Net Banking,Yes,25,4,1
CUST4917,51,Male,Kolkata,86898,4,2384,0,92,Quarterly,Net Banking,Yes,23,8,1
CUST4918,40,Female,Bangalore,94591,23,1755,5,158,Yearly,Net Banking,No,19,5,1
CUST4919,56,Male,Mumbai,86254,30,580,6,147,Yearly,Debit Card,No,22,7,1
CUST4920,54,Female,Pune,82186,35,1279,0,255,Yearly,Credit Card,No,14,5,1
CUST4921,24,Male,Mumbai,57068,21,506,0,296,Monthly,Debit Card,No,13,6,0
CUST4922,40,Male,Hyderabad,56403,54,920,2,70,Quarterly,Net Banking,Yes,13,1,1
CUST4923,36,Female,Kolkata,93594,33,2666,4,214,Yearly,Credit Card,No,30,3,1
CUST4924,39,Male,Bangalore,96689,13,2819,5,37,Monthly,Credit Card,Yes,19,3,1
CUST4925,53,Female,Chennai,63748,25,1576,6,366,Yearly,Debit Card,No,25,1,1
CUST4926,52,Female,Bangalore,64134,59,1762,3,206,Quarterly,Debit Card,No,12,6,0
CUST4927,48,Female,Hyderabad,80073,11,2978,4,160,Quarterly,Credit Card,No,26,2,1
CUST4928,54,Male,Delhi,59249,28,2672,3,457,Yearly,UPI,No,21,4,1
CUST4929,29,Male,Mumbai,90185,32,1536,4,201,Yearly,UPI,No,10,5,1
CUST4930,34,Male,Delhi,87147,32,1360,6,177,Monthly,Credit Card,Yes,12,4,1
CUST4931,26,Female,Delhi,81175,37,2930,2,262,Monthly,Debit Card,Yes,26,1,1
CUST4932,46,Male,Bangalore,53097,35,736,5,514,Monthly,Debit Card,Yes,17,9,1
CUST4933,24,Female,Hyderabad,48148,31,1622,6,302,Quarterly,Net Banking,No,15,5,1
CUST4934,43,Female,Hyderabad,59101,11,1871,5,480,Quarterly,UPI,Yes,23,4,1
CUST4935,32,Female,Hyderabad,83341,38,1673,4,528,Yearly,Credit Card,No,19,5,1
CUST4936,58,Male,Hyderabad,47048,52,2184,3,221,Yearly,Debit Card,No,9,4,1
CUST4937,50,Female,Chennai,35166,35,1195,3,395,Quarterly,Credit Card,No,14,9,0
CUST4938,44,Male,Delhi,57778,9,2544,4,462,Yearly,Debit Card,Yes,25,6,1
CUST4939,39,Male,Pune,89234,31,857,2,218,Yearly,UPI,Yes,28,5,1
CUST4940,51,Male,Pune,64581,17,1917,6,455,Monthly,Debit Card,Yes,27,7,1
CUST4941,44,Female,Hyderabad,89722,53,2939,4,290,Quarterly,UPI,Yes,7,6,1
CUST4942,57,Male,Hyderabad,75441,24,678,1,269,Quarterly,Debit Card,No,12,10,0
CUST4943,47,Male,Pune,34453,56,1201,5,111,Monthly,Net Banking,No,6,9,1
CUST4944,53,Female,Hyderabad,81084,40,2578,4,202,Yearly,Credit Card,Yes,6,6,1
CUST4945,49,Male,Mumbai,55258,59,771,4,142,Yearly,Net Banking,Yes,2,10,1
CUST4946,40,Female,Delhi,57228,25,964,2,220,Quarterly,Net Banking,Yes,13,6,0
CUST4947,56,Female,Hyderabad,39827,59,794,2,102,Yearly,Net Banking,Yes,8,2,1
CUST4948,50,Male,Bangalore,39033,31,2366,0,518,Monthly,Credit Card,No,8,4,1
CUST4949,23,Male,Delhi,35699,16,1244,1,498,Yearly,UPI,Yes,5,10,0
CUST4950,56,Female,Pune,44989,15,771,6,153,Quarterly,Debit Card,No,10,9,1
CUST4951,40,Female,Mumbai,78203,45,2154,4,287,Yearly,UPI,No,20,7,1
CUST4952,52,Female,Kolkata,38190,21,754,6,58,Quarterly,Credit Card,No,19,3,1
CUST4953,59,Male,Delhi,55177,11,1591,2,140,Quarterly,Debit Card,No,12,10,0
CUST4954,34,Male,Pune,80469,29,1063,2,48,Monthly,Debit Card,No,27,3,1
CUST4955,48,Male,Mumbai,95133,60,2578,2,373,Yearly,UPI,Yes,20,7,1
CUST4956,56,Male,Mumbai,37787,53,730,1,111,Monthly,UPI,No,30,9,1
CUST4957,36,Male,Hyderabad,88217,49,1093,6,488,Yearly,Net Banking,Yes,15,7,1
CUST4958,24,Female,Chennai,33794,1,1483,0,507,Monthly,Net Banking,Yes,18,7,1
CUST4959,22,Male,Kolkata,42875,4,593,4,381,Yearly,UPI,Yes,12,3,1
CUST4960,42,Female,Bangalore,52622,36,590,3,485,Yearly,Debit Card,Yes,27,7,1
CUST4961,44,Female,Mumbai,80873,55,1940,4,132,Yearly,UPI,Yes,20,3,1
CUST4962,37,Female,Bangalore,95995,31,1080,1,133,Monthly,Net Banking,No,12,9,0
CUST4963,42,Female,Delhi,73394,48,2301,6,238,Monthly,UPI,No,10,3,1
CUST4964,46,Male,Pune,73949,9,2212,3,217,Monthly,Debit Card,No,26,6,1
CUST4965,34,Female,Delhi,66030,31,1559,4,453,Monthly,Debit Card,Yes,28,3,1
CUST4966,45,Male,Bangalore,87245,27,795,5,74,Yearly,Net Banking,No,15,10,1
CUST4967,42,Female,Bangalore,36005,47,2420,5,528,Quarterly,Credit Card,No,22,6,1
CUST4968,52,Male,Bangalore,69553,53,693,2,495,Monthly,Credit Card,No,21,10,1
CUST4969,51,Female,Mumbai,98116,49,1091,6,351,Yearly,Credit Card,Yes,5,8,1
CUST4970,50,Male,Pune,96411,7,1696,5,110,Quarterly,UPI,No,16,1,1
CUST4971,56,Female,Chennai,58517,60,1747,4,523,Yearly,Debit Card,No,23,9,1
CUST4972,26,Female,Delhi,52043,15,868,2,60,Quarterly,Debit Card,No,27,8,1
CUST4973,39,Female,Hyderabad,47381,49,2089,3,204,Yearly,Credit Card,Yes,10,7,0
CUST4974,43,Male,Kolkata,96112,25,553,5,390,Yearly,Net Banking,Yes,28,10,1
CUST4975,58,Male,Mumbai,96520,53,968,3,429,Yearly,Debit Card,Yes,28,8,1
CUST4976,50,Male,Chennai,62857,40,1906,0,103,Quarterly,UPI,No,13,9,0
CUST4977,48,Male,Bangalore,37559,6,2891,2,65,Monthly,UPI,No,21,4,1
CUST4978,32,Male,Pune,67997,46,724,1,93,Quarterly,Credit Card,No,28,4,1
CUST4979,22,Female,Hyderabad,74810,6,1875,6,349,Quarterly,Credit Card,No,5,7,1
CUST4980,43,Female,Hyderabad,92957,14,1912,2,463,Yearly,UPI,No,6,9,0
CUST4981,28,Female,Mumbai,90753,2,991,1,89,Quarterly,Net Banking,No,13,8,1
CUST4982,28,Male,Kolkata,87314,23,1851,4,126,Quarterly,Net Banking,Yes,15,1,1
CUST4983,33,Male,Kolkata,86010,48,2163,5,161,Yearly,Credit Card,Yes,2,7,1
CUST4984,53,Female,Kolkata,48428,3,975,3,62,Quarterly,Net Banking,No,3,4,1
CUST4985,51,Female,Mumbai,96333,8,2117,4,253,Monthly,Credit Card,Yes,25,5,1
CUST4986,29,Male,Delhi,85331,60,2556,4,208,Monthly,Net Banking,Yes,1,5,1
CUST4987,25,Female,Chennai,52169,40,1014,3,480,Quarterly,Debit Card,No,4,6,0
CUST4988,30,Female,Delhi,38985,2,1461,1,416,Quarterly,Credit Card,No,3,2,1
CUST4989,59,Male,Pune,86718,11,2647,5,479,Yearly,Debit Card,Yes,13,6,1
CUST4990,58,Female,Bangalore,68130,29,1750,4,242,Quarterly,Debit Card,No,2,1,1
CUST4991,54,Male,Bangalore,31042,8,1170,2,37,Monthly,Debit Card,No,25,1,1
CUST4992,41,Female,Mumbai,51876,13,2802,1,357,Monthly,Net Banking,No,10,6,0
CUST4993,41,Female,Kolkata,71226,16,1496,1,535,Yearly,UPI,Yes,20,5,1
CUST4994,30,Female,Delhi,44530,31,2013,6,287,Monthly,Debit Card,No,25,8,1
CUST4995,33,Male,Mumbai,37005,29,2844,2,372,Yearly,Debit Card,Yes,17,1,1
CUST4996,22,Female,Mumbai,44412,38,1206,1,484,Quarterly,Debit Card,Yes,22,5,1
CUST4997,24,Male,Kolkata,61309,16,2935,6,170,Monthly,Credit Card,Yes,27,1,1
CUST4998,46,Male,Mumbai,73464,60,1338,5,96,Quarterly,Credit Card,No,16,7,1
CUST4999,48,Female,Chennai,32752,38,1101,5,467,Monthly,Debit Card,Yes,19,6,1
CUST5000,56,Female,Delhi,98189,52,1084,2,101,Quarterly,Net Banking,Yes,22,4,1
CUST5001,26,Male,Pune,64029,18,620,4,72,Yearly,Credit Card,Yes,24,5,1
CUST5002,29,Male,Bangalore,93578,37,990,1,412,Monthly,Debit Card,Yes,5,2,1
CUST5003,47,Female,Delhi,64985,16,1417,5,180,Monthly,Credit Card,No,15,3,1
CUST5004,24,Female,Pune,77883,23,2914,2,268,Monthly,Net Banking,No,18,9,1
CUST5005,50,Male,Chennai,82879,34,1702,4,466,Yearly,Debit Card,No,29,9,1
CUST5006,40,Male,Delhi,46505,8,1578,3,198,Yearly,Net Banking,No,3,6,0
CUST5007,42,Male,Mumbai,83273,56,2446,1,513,Quarterly,Credit Card,No,1,10,0
CUST5008,52,Male,Pune,64936,37,1592,0,530,Yearly,UPI,No,13,8,0
CUST5009,48,Female,Chennai,49283,8,1206,0,536,Quarterly,Credit Card,Yes,12,9,0
CUST5010,46,Female,Mumbai,34721,14,2097,2,125,Yearly,Debit Card,Yes,27,4,1
CUST5011,32,Male,Bangalore,54815,48,2614,0,221,Quarterly,UPI,No,23,8,1
CUST5012,30,Male,Kolkata,96951,39,2898,0,200,Monthly,UPI,Yes,4,4,1
CUST5013,58,Female,Bangalore,89015,42,1828,5,358,Quarterly,Credit Card,Yes,10,8,1
CUST5014,53,Female,Pune,33140,50,1038,0,536,Yearly,Debit Card,No,10,6,0
CUST5015,49,Male,Mumbai,86215,51,2696,6,121,Yearly,Net Banking,No,16,8,1
CUST5016,25,Female,Kolkata,44058,42,1155,3,115,Yearly,Net Banking,No,3,8,0
CUST5017,37,Male,Kolkata,58695,35,2575,0,519,Quarterly,UPI,Yes,29,5,1
CUST5018,46,Male,Hyderabad,32078,15,549,5,418,Quarterly,Credit Card,Yes,16,3,1
CUST5019,36,Male,Pune,36618,52,1529,0,441,Quarterly,Debit Card,Yes,30,6,1
CUST5020,25,Male,Delhi,64073,18,1084,6,529,Quarterly,UPI,Yes,4,2,1
CUST5021,26,Female,Chennai,68380,6,2537,2,155,Yearly,Credit Card,No,9,7,0
CUST5022,50,Male,Delhi,66018,20,1194,2,257,Quarterly,Credit Card,No,12,2,1
CUST5023,46,Female,Delhi,91726,56,525,3,135,Yearly,Credit Card,Yes,16,4,1
CUST5024,55,Female,Pune,67929,5,2352,3,64,Monthly,Debit Card,Yes,12,1,1
CUST5025,55,Male,Mumbai,81046,33,2642,3,234,Yearly,UPI,No,13,2,1
CUST5026,51,Female,Hyderabad,64838,33,538,4,442,Quarterly,Credit Card,No,30,2,1
CUST5027,38,Female,Chennai,68916,11,713,2,168,Quarterly,Debit Card,Yes,17,3,1
CUST5028,48,Male,Pune,73324,25,1075,3,453,Quarterly,Credit Card,No,20,10,1
CUST5029,23,Female,Chennai,31360,1,2656,2,154,Yearly,Net Banking,Yes,14,10,1
CUST5030,39,Female,Hyderabad,49699,14,1122,5,245,Quarterly,Net Banking,No,5,5,1
CUST5031,34,Female,Hyderabad,53931,16,578,6,482,Monthly,Credit Card,No,21,7,1
CUST5032,59,Female,Kolkata,95324,49,660,3,431,Yearly,Debit Card,No,6,9,0
CUST5033,48,Male,Hyderabad,86318,26,2859,3,249,Yearly,Credit Card,No,2,1,1
CUST5034,44,Male,Bangalore,96653,22,2024,3,38,Quarterly,Net Banking,No,11,4,1
CUST5035,22,Male,Chennai,44271,55,2435,6,459,Monthly,Net Banking,No,4,10,1
CUST5036,23,Male,Bangalore,50011,52,784,5,289,Yearly,Net Banking,No,15,3,1
CUST5037,43,Male,Pune,36960,8,2683,1,451,Monthly,Credit Card,No,5,5,1
CUST5038,29,Male,Delhi,42629,18,887,3,428,Yearly,Credit Card,No,6,5,1
CUST5039,25,Female,Kolkata,64762,19,1452,2,504,Monthly,Credit Card,No,8,10,0
CUST5040,49,Male,Pune,56671,25,2486,1,475,Quarterly,Debit Card,Yes,29,7,1
CUST5041,44,Female,Delhi,75896,44,2934,5,344,Quarterly,Credit Card,Yes,6,5,1
CUST5042,40,Female,Delhi,38422,4,1865,4,286,Monthly,Credit Card,Yes,18,1,1
CUST5043,30,Female,Kolkata,44472,53,2583,6,56,Yearly,Debit Card,No,18,2,1
CUST5044,30,Male,Chennai,95658,41,1486,3,367,Yearly,Debit Card,No,17,6,1
CUST5045,27,Female,Bangalore,91336,42,925,2,538,Yearly,UPI,No,19,8,1
CUST5046,30,Male,Kolkata,42922,8,2594,3,39,Monthly,Net Banking,No,16,8,1
CUST5047,29,Male,Chennai,58234,41,1955,2,429,Yearly,Net Banking,No,15,9,0
CUST5048,54,Male,Kolkata,90631,54,1982,2,358,Monthly,Credit Card,No,6,7,0
CUST5049,37,Female,Hyderabad,34170,50,1540,0,288,Monthly,Credit Card,Yes,27,3,1
CUST5050,45,Male,Pune,82479,42,996,3,69,Yearly,Credit Card,Yes,26,2,1
CUST5051,44,Female,Pune,31821,25,591,0,152,Quarterly,UPI,Yes,17,1,1
CUST5052,48,Male,Hyderabad,46811,36,1956,6,149,Yearly,Net Banking,No,3,1,1
CUST5053,55,Female,Kolkata,91349,43,2730,0,264,Yearly,Net Banking,Yes,16,6,1
CUST5054,32,Male,Pune,58871,52,1012,5,242,Quarterly,Debit Card,Yes,26,5,1
CUST5055,55,Male,Chennai,65301,26,2305,5,197,Yearly,UPI,No,26,3,1
CUST5056,39,Male,Kolkata,88171,9,2662,3,522,Quarterly,Credit Card,No,1,1,1
CUST5057,25,Male,Chennai,63787,16,1549,5,322,Quarterly,Net Banking,No,22,10,1
CUST5058,28,Female,Delhi,42061,10,1644,6,547,Yearly,UPI,No,24,2,1
CUST5059,36,Male,Kolkata,98020,21,2245,4,528,Quarterly,Debit Card,Yes,14,7,1
CUST5060,45,Male,Chennai,52012,10,1833,5,234,Yearly,UPI,Yes,21,6,1
CUST5061,36,Female,Delhi,96881,58,2542,6,366,Quarterly,Net Banking,Yes,20,2,1
CUST5062,27,Male,Kolkata,58028,17,619,1,93,Quarterly,Net Banking,No,12,6,0
CUST5063,44,Male,Kolkata,57428,14,2063,5,502,Monthly,Debit Card,Yes,7,3,1
CUST5064,44,Female,Chennai,44134,18,894,3,485,Monthly,Net Banking,No,28,2,1
CUST5065,34,Male,Hyderabad,38867,42,1395,3,336,Yearly,Debit Card,Yes,12,6,0
CUST5066,23,Male,Mumbai,85351,40,1935,4,220,Quarterly,UPI,No,2,7,1
CUST5067,53,Female,Delhi,77443,28,1391,2,379,Quarterly,Net Banking,No,25,5,1
CUST5068,51,Male,Delhi,51916,47,1873,1,88,Quarterly,Credit Card,Yes,24,6,1
CUST5069,49,Female,Kolkata,93712,36,1057,1,53,Yearly,Debit Card,No,7,4,1
CUST5070,36,Male,Delhi,60128,3,1507,1,292,Monthly,UPI,No,25,5,1
CUST5071,30,Female,Chennai,62907,29,2315,0,235,Yearly,Debit Card,Yes,11,2,1
CUST5072,26,Male,Pune,40446,59,2362,0,171,Quarterly,UPI,Yes,20,8,1
CUST5073,57,Female,Bangalore,81746,44,1483,6,40,Yearly,Credit Card,No,24,3,1
CUST5074,38,Female,Delhi,37548,6,1275,6,57,Yearly,UPI,Yes,15,2,1
CUST5075,58,Female,Kolkata,87707,24,2354,4,122,Quarterly,Debit Card,Yes,10,5,1
CUST5076,32,Male,Kolkata,36162,52,873,1,123,Quarterly,Net Banking,No,23,5,1
CUST5077,33,Female,Bangalore,68457,13,1742,4,87,Yearly,Debit Card,Yes,9,3,1
CUST5078,33,Female,Chennai,84294,5,877,1,402,Yearly,UPI,Yes,20,10,1
CUST5079,43,Male,Kolkata,50646,23,2511,6,530,Quarterly,UPI,Yes,7,4,1
CUST5080,52,Female,Mumbai,67423,16,2262,4,248,Quarterly,Credit Card,No,8,1,1
CUST5081,58,Female,Kolkata,32661,29,2349,4,280,Yearly,Credit Card,Yes,2,6,1
CUST5082,46,Female,Hyderabad,72280,50,2591,0,472,Monthly,Net Banking,Yes,26,2,1
CUST5083,51,Male,Hyderabad,68508,59,2657,6,78,Monthly,Credit Card,Yes,25,6,1
CUST5084,46,Male,Pune,31026,58,1071,2,271,Monthly,Net Banking,Yes,29,6,1
CUST5085,40,Female,Pune,63452,27,1158,0,531,Quarterly,UPI,No,3,1,1
CUST5086,34,Male,Hyderabad,77821,30,2157,0,520,Monthly,Debit Card,Yes,17,5,1
CUST5087,36,Male,Kolkata,47007,14,1665,4,476,Quarterly,Debit Card,No,23,9,1
CUST5088,47,Female,Delhi,90952,17,2992,5,250,Monthly,Credit Card,No,14,10,1
CUST5089,55,Male,Bangalore,41865,57,2300,4,488,Quarterly,Net Banking,Yes,7,6,1
CUST5090,23,Female,Hyderabad,33839,30,2349,6,490,Yearly,Debit Card,No,22,9,1
CUST5091,34,Male,Chennai,88788,60,1695,5,55,Monthly,Credit Card,Yes,22,8,1
CUST5092,45,Female,Bangalore,55319,39,1352,2,295,Yearly,UPI,No,13,10,0
CUST5093,35,Female,Bangalore,60024,7,1818,1,188,Monthly,Net Banking,Yes,18,8,1
CUST5094,36,Female,Pune,88456,47,1561,0,375,Quarterly,UPI,No,28,8,1
CUST5095,39,Male,Hyderabad,94322,1,1280,5,346,Quarterly,Debit Card,No,12,9,1
CUST5096,23,Male,Pune,97560,8,942,0,330,Quarterly,Credit Card,Yes,2,10,0
CUST5097,59,Female,Bangalore,85014,3,1185,5,435,Quarterly,Credit Card,Yes,8,1,1
CUST5098,53,Female,Hyderabad,32414,17,2667,1,469,Quarterly,Credit Card,No,3,8,0
CUST5099,27,Male,Delhi,71392,55,1984,6,147,Quarterly,Net Banking,Yes,17,5,1
CUST5100,37,Female,Kolkata,43584,32,2403,5,101,Monthly,UPI,Yes,1,2,1
CUST5101,58,Female,Bangalore,48839,27,1890,5,320,Yearly,Debit Card,No,6,5,1
CUST5102,36,Male,Chennai,69025,46,759,2,273,Yearly,UPI,Yes,7,7,0
CUST5103,36,Male,Pune,75017,12,1907,1,406,Monthly,Net Banking,No,18,6,1
CUST5104,45,Female,Chennai,86741,28,2104,3,530,Monthly,Net Banking,No,10,5,1
CUST5105,28,Male,Pune,92206,44,1269,5,270,Quarterly,UPI,No,13,5,1
CUST5106,26,Female,Mumbai,78787,26,1119,6,208,Quarterly,Debit Card,Yes,16,2,1
CUST5107,52,Male,Mumbai,89235,41,902,0,544,Yearly,UPI,Yes,1,4,1
CUST5108,49,Male,Chennai,32607,39,888,4,500,Yearly,Net Banking,Yes,12,5,1
CUST5109,42,Female,Mumbai,92301,8,2869,2,462,Yearly,Credit Card,No,2,7,0
CUST5110,24,Female,Chennai,54279,18,1250,4,211,Yearly,Credit Card,Yes,17,1,1
CUST5111,35,Female,Bangalore,91544,5,1489,3,158,Monthly,UPI,Yes,3,4,1
CUST5112,42,Male,Hyderabad,42893,42,2399,5,482,Quarterly,Credit Card,No,10,8,1
CUST5113,27,Female,Hyderabad,83705,59,1345,6,426,Yearly,Net Banking,Yes,11,7,1
CUST5114,32,Male,Bangalore,73752,41,2590,2,150,Quarterly,Net Banking,No,17,3,1
CUST5115,53,Female,Mumbai,49118,48,1111,6,366,Monthly,UPI,Yes,16,2,1
CUST5116,38,Male,Kolkata,48435,26,696,4,290,Monthly,Debit Card,Yes,27,5,1
CUST5117,24,Male,Bangalore,36053,30,1780,4,527,Monthly,Net Banking,Yes,18,8,1
CUST5118,51,Male,Hyderabad,38560,40,1267,1,412,Quarterly,Net Banking,No,1,9,0
CUST5119,54,Female,Kolkata,85368,14,1003,4,354,Monthly,Debit Card,No,4,10,1
CUST5120,52,Male,Chennai,91055,46,2443,0,320,Quarterly,Debit Card,Yes,10,8,0
CUST5121,52,Male,Kolkata,39042,2,2648,1,68,Quarterly,UPI,No,19,6,1
CUST5122,44,Male,Mumbai,39029,58,1033,4,396,Monthly,Net Banking,No,24,8,1
CUST5123,42,Female,Delhi,77859,11,2152,0,67,Quarterly,Debit Card,Yes,19,3,1
CUST5124,54,Male,Bangalore,95924,54,2571,2,148,Quarterly,Net Banking,No,1,7,0
CUST5125,31,Female,Mumbai,82408,52,2739,2,516,Monthly,Credit Card,No,25,1,1
CUST5126,47,Male,Pune,85971,12,2475,2,79,Quarterly,Credit Card,No,29,8,1
CUST5127,45,Female,Kolkata,59644,16,878,5,327,Monthly,Net Banking,No,25,10,1
CUST5128,59,Male,Chennai,78519,18,979,0,391,Monthly,Net Banking,No,2,4,1
CUST5129,31,Male,Chennai,82744,48,2458,0,118,Yearly,UPI,No,25,8,1
CUST5130,27,Male,Chennai,70314,10,1626,6,431,Quarterly,Debit Card,Yes,11,1,1
CUST5131,40,Male,Bangalore,57734,5,1037,4,547,Yearly,Net Banking,No,22,7,1
CUST5132,25,Male,Hyderabad,78431,60,1245,1,106,Monthly,UPI,Yes,8,6,0
CUST5133,34,Male,Pune,82006,17,2202,0,412,Yearly,Debit Card,Yes,21,9,1
CUST5134,46,Male,Pune,44101,23,2241,5,59,Yearly,UPI,Yes,26,6,1
CUST5135,43,Male,Bangalore,37526,34,1751,4,250,Monthly,UPI,Yes,10,9,1
CUST5136,36,Male,Delhi,59146,31,2429,2,153,Yearly,Net Banking,Yes,20,4,1
CUST5137,52,Female,Delhi,56076,33,1826,1,247,Monthly,UPI,Yes,21,9,1
CUST5138,57,Female,Chennai,70094,43,1133,4,457,Quarterly,Net Banking,No,29,7,1
CUST5139,56,Male,Chennai,84376,42,2164,3,520,Quarterly,Net Banking,Yes,21,8,1
CUST5140,47,Male,Chennai,55334,46,2404,5,278,Quarterly,Credit Card,No,19,4,1
CUST5141,49,Female,Delhi,76900,53,761,5,67,Monthly,UPI,Yes,5,5,1
CUST5142,30,Female,Delhi,32921,26,832,2,494,Monthly,Debit Card,Yes,16,8,1
CUST5143,36,Female,Delhi,76923,37,696,2,255,Yearly,Debit Card,No,19,10,1
CUST5144,47,Female,Bangalore,49344,31,1862,3,249,Monthly,Net Banking,No,5,1,1
CUST5145,23,Female,Pune,79353,34,2579,0,231,Monthly,Debit Card,No,23,2,1
CUST5146,22,Female,Bangalore,37839,37,1252,0,144,Yearly,Credit Card,Yes,18,6,1
CUST5147,24,Female,Mumbai,79620,42,2075,1,89,Quarterly,Credit Card,Yes,13,5,1
CUST5148,32,Female,Hyderabad,31408,26,2589,5,152,Monthly,Net Banking,No,29,4,1
CUST5149,42,Male,Hyderabad,58477,10,2815,5,164,Monthly,Debit Card,No,18,7,1
CUST5150,30,Male,Kolkata,92422,12,2000,5,469,Monthly,Credit Card,Yes,7,6,1
CUST5151,25,Female,Pune,78943,7,2863,3,153,Quarterly,Credit Card,Yes,20,10,1
CUST5152,56,Female,Chennai,33155,21,2800,6,287,Quarterly,Debit Card,No,12,8,1
CUST5153,51,Female,Bangalore,53167,55,723,3,309,Monthly,UPI,Yes,10,5,1
CUST5154,50,Male,Hyderabad,41105,51,2625,1,421,Monthly,Net Banking,Yes,14,6,0
CUST5155,53,Male,Kolkata,52772,45,2870,3,497,Quarterly,Net Banking,No,29,7,1
CUST5156,44,Male,Mumbai,95106,16,727,2,339,Quarterly,Credit Card,Yes,7,4,1
CUST5157,58,Female,Chennai,63993,30,1748,2,539,Quarterly,UPI,No,3,5,1
CUST5158,24,Female,Kolkata,34848,50,1600,1,96,Yearly,Net Banking,Yes,20,3,1
CUST5159,34,Male,Hyderabad,50152,55,1996,6,468,Yearly,Debit Card,No,8,10,1
CUST5160,49,Male,Bangalore,91259,51,1739,0,492,Yearly,Debit Card,No,22,2,1
CUST5161,28,Male,Chennai,82812,19,995,2,205,Yearly,Credit Card,Yes,5,9,0
CUST5162,46,Male,Mumbai,78486,30,796,3,504,Monthly,Debit Card,No,20,7,1
CUST5163,45,Male,Chennai,78689,37,2288,0,378,Monthly,Net Banking,Yes,29,3,1
CUST5164,49,Female,Delhi,89961,44,1704,1,335,Monthly,Net Banking,Yes,4,4,1
CUST5165,52,Male,Hyderabad,63750,14,1231,5,414,Quarterly,Debit Card,No,11,6,1
CUST5166,39,Female,Pune,85483,5,2734,1,493,Quarterly,Net Banking,Yes,4,4,1
CUST5167,51,Female,Bangalore,79253,23,1952,2,456,Quarterly,Debit Card,Yes,2,3,1
CUST5168,45,Male,Delhi,53884,57,2525,4,469,Quarterly,UPI,Yes,30,7,1
CUST5169,49,Male,Bangalore,36492,57,2471,6,458,Monthly,Debit Card,Yes,26,3,1
CUST5170,30,Female,Mumbai,42534,33,2645,0,454,Quarterly,Debit Card,No,1,8,0
CUST5171,26,Male,Chennai,98379,38,1092,1,116,Monthly,Debit Card,No,18,5,1
CUST5172,48,Male,Chennai,86600,5,526,4,164,Monthly,Credit Card,Yes,26,10,1
CUST5173,29,Female,Kolkata,92878,35,1102,3,391,Yearly,Net Banking,No,4,2,1
CUST5174,44,Female,Hyderabad,37084,12,745,5,376,Quarterly,Credit Card,Yes,9,4,1
CUST5175,38,Female,Hyderabad,40362,57,659,6,340,Quarterly,Net Banking,No,6,7,1
CUST5176,30,Female,Delhi,38937,32,919,3,504,Yearly,Credit Card,No,9,1,1
CUST5177,26,Female,Hyderabad,71470,26,2760,0,542,Yearly,Debit Card,Yes,3,9,0
CUST5178,44,Male,Kolkata,47445,41,2807,3,432,Yearly,Net Banking,Yes,5,5,1
CUST5179,49,Male,Hyderabad,59421,42,803,6,476,Quarterly,Net Banking,Yes,6,4,1
CUST5180,44,Female,Bangalore,59741,18,2128,3,285,Monthly,Debit Card,Yes,9,7,0
CUST5181,31,Male,Chennai,39164,38,1678,6,134,Quarterly,Credit Card,No,20,8,1
CUST5182,31,Female,Hyderabad,87868,50,601,3,541,Yearly,UPI,Yes,5,3,1
CUST5183,22,Male,Pune,44947,51,2489,6,103,Quarterly,Credit Card,Yes,7,8,1
CUST5184,34,Female,Chennai,95101,11,879,1,154,Yearly,Credit Card,No,6,6,0
CUST5185,54,Male,Bangalore,83644,25,2383,4,175,Quarterly,UPI,Yes,29,5,1
CUST5186,28,Male,Bangalore,71160,35,511,3,331,Quarterly,Debit Card,No,8,7,0
CUST5187,45,Female,Hyderabad,53691,36,1370,5,536,Monthly,UPI,No,17,1,1
CUST5188,45,Male,Delhi,49854,29,2003,0,506,Monthly,Credit Card,Yes,15,2,1
CUST5189,25,Male,Kolkata,54560,48,581,4,549,Yearly,UPI,Yes,6,6,1
CUST5190,41,Male,Bangalore,30645,59,1640,0,346,Monthly,Net Banking,No,12,10,0
CUST5191,25,Female,Delhi,60802,16,2419,3,129,Yearly,Net Banking,Yes,9,7,0
CUST5192,29,Female,Pune,65539,10,2639,1,204,Quarterly,Debit Card,No,1,8,0
CUST5193,34,Male,Bangalore,46418,55,1894,4,480,Quarterly,Debit Card,Yes,21,5,1
